country,cause,DALYs,pct_of_total_DALYs,DALYs_per_100K
Bangladesh,Other infectious diseases,746390.9445,0.016240117,475.465779
Bangladesh,Maternal and neonatal disorders,5657033.456,0.123230237,3603.642084
Lesotho,Digestive diseases,23227.36497,0.017727177,1192.628077
Lesotho,Sense organ diseases,14964.32645,0.011405875,768.355597
Finland,Unintentional injuries,94714.30876,0.058864923,1716.46772
Togo,Self-harm and interpersonal violence,51758.12667,0.015879888,688.6364866
Croatia,Unintentional injuries,90392.0488,0.062532351,2114.188685
El Salvador,Digestive diseases,73439.30165,0.042683916,1206.50472
El Salvador,Neurological disorders,89763.93853,0.052109087,1474.695607
Greenland,Other non-communicable diseases,725.2922078,0.038990681,1291.582202
Comoros,Musculoskeletal disorders,8192.634471,0.034645198,1140.524387
Comoros,Other non-communicable diseases,15066.77013,0.063654135,2097.496089
Eq. Guinea,Sense organ diseases,6820.79022,0.013637983,507.1102924
Eq. Guinea,Transport injuries,15421.21572,0.030569201,1146.532434
Uruguay,Neoplasms,193908.9329,0.190867971,5667.313966
Comoros,Transport injuries,6307.833749,0.026744546,878.1348959
Comoros,Unintentional injuries,8855.734762,0.037494167,1232.836824
Bosnia and Herz.,Neoplasms,202039.0075,0.173959462,5943.653274
Austria,Chronic respiratory diseases,101569.8943,0.042475304,1155.105714
Austria,Digestive diseases,106025.3893,0.044256356,1205.775922
Benin,Other infectious diseases,308125.5994,0.054737044,2659.625364
Benin,Maternal and neonatal disorders,950938.543,0.169453215,8208.147179
Burkina Faso,Nutritional deficiencies,682379.7771,0.052815527,3230.664099
Bangladesh,Musculoskeletal disorders,2940311.718,0.063759897,1873.03666
Jordan,Chronic respiratory diseases,66728.14382,0.032329449,626.6457694
Germany,Neoplasms,4822294.48,0.188311204,5789.449606
Guam,Self-harm and interpersonal violence,2313.076995,0.044184515,1378.170768
Eritrea,Musculoskeletal disorders,42454.36891,0.015837394,724.5602518
Eritrea,Other non-communicable diseases,150810.4624,0.056067701,2573.852102
Tonga,HIV/AIDS and sexually transmitted infections,106.3014235,0.003637253,103.3677974
Tonga,Respiratory infections and tuberculosis,1281.444283,0.043820322,1246.079955
Tonga,Enteric infections,405.408572,0.013821089,394.2204134
Tonga,Other infectious diseases,996.8660564,0.034088772,969.3553024
Tonga,Maternal and neonatal disorders,1661.65672,0.056837366,1615.799577
Vanuatu,Nutritional deficiencies,3376.270229,0.03033592,1174.07832
Belize,Other non-communicable diseases,6120.200083,0.059720308,1549.580797
Botswana,Sense organ diseases,16182.71947,0.020708668,709.1951344
Guyana,Digestive diseases,10767.60083,0.041688747,1450.568107
Burundi,Neglected tropical diseases and malaria,676851.0826,0.122061109,6206.560537
Burundi,Cardiovascular diseases,254150.1987,0.045973698,2330.495782
Gabon,HIV/AIDS and sexually transmitted infections,42948.44238,0.068716606,2522.343498
Gabon,Respiratory infections and tuberculosis,51062.5672,0.08167359,2998.88255
Gabon,Enteric infections,19714.78339,0.031506949,1157.840726
Tonga,Self-harm and interpersonal violence,490.1493092,0.01678595,476.62254
El Salvador,Self-harm and interpersonal violence,231231.1202,0.134446504,3798.80298
Montenegro,HIV/AIDS and sexually transmitted infections,210.9395124,0.001045661,33.6793023
Montenegro,Respiratory infections and tuberculosis,1981.625996,0.009839113,316.39298
Montenegro,Enteric infections,340.0178684,0.001680403,54.2883808
Jordan,Nutritional deficiencies,47522.03659,0.022888081,446.2807067
Jordan,Neurological disorders,134898.7377,0.065233348,1266.837625
Gabon,Skin and subcutaneous diseases,10982.1243,0.017513348,644.975424
Gabon,Other infectious diseases,15543.6269,0.024850495,912.8705045
Gabon,Maternal and neonatal disorders,67777.27309,0.10832694,3980.530018
Iraq,Cardiovascular diseases,1142642.068,0.097571594,2638.625568
Iraq,Musculoskeletal disorders,611579.0686,0.051864325,1412.277924
Belarus,Self-harm and interpersonal violence,123566.1407,0.033440158,1301.924189
Guatemala,Chronic respiratory diseases,96233.16102,0.019742988,568.6124914
Burkina Faso,Self-harm and interpersonal violence,198578.2316,0.015424533,940.1503171
S. Sudan,Nutritional deficiencies,359438.437,0.050925091,3615.713625
S. Sudan,Digestive diseases,115770.9579,0.016390981,1164.579485
S. Sudan,Neurological disorders,107110.9088,0.015201631,1077.465102
Comoros,Neglected tropical diseases and malaria,2359.144498,0.009963045,328.4244941
Portugal,Cardiovascular diseases,496625.868,0.158164646,4649.309862
Portugal,Musculoskeletal disorders,350325.7961,0.110669729,3279.678494
Portugal,Other non-communicable diseases,117408.4334,0.037173658,1099.153755
Afghanistan,Cardiovascular diseases,1637816.766,0.100616293,4985.020245
Germany,Self-harm and interpersonal violence,460815.8623,0.017992923,553.2366851
Comoros,Neurological disorders,8768.94147,0.037143785,1220.754036
Comoros,Mental disorders,10016.39624,0.042378736,1394.416438
New Zealand,Sense organ diseases,34125.63613,0.029185735,767.1483533
New Zealand,Transport injuries,35996.92462,0.030963697,809.2151408
Guinea-Bissau,Neglected tropical diseases and malaria,30435.91584,0.029772317,1640.272266
Guinea-Bissau,Cardiovascular diseases,65067.01784,0.063728563,3506.634247
Netherlands,Neglected tropical diseases and malaria,87.23090235,1.90E-05,0.512246184
Georgia,Unintentional injuries,71608.51139,0.049822932,1939.915155
Sao Tome and Principe,Transport injuries,1539.902664,0.026460963,769.1591817
Czechia,Neurological disorders,219994.4999,0.06462551,2076.843913
Czechia,Mental disorders,161199.2295,0.047207452,1521.790948
Hungary,Cardiovascular diseases,934660.8115,0.259855423,9608.572225
Hungary,Chronic respiratory diseases,173757.3113,0.048281931,1786.273325
Federated States of Micronesia,Musculoskeletal disorders,1589.866498,0.043872183,1529.80171
Federated States of Micronesia,Other non-communicable diseases,1556.860169,0.043030034,1498.042352
Belgium,Respiratory infections and tuberculosis,74880.2029,0.023507893,661.5203209
Belgium,Enteric infections,12405.79734,0.003884168,109.5975535
Belgium,Other infectious diseases,9105.937194,0.002857029,80.44532815
Belgium,Maternal and neonatal disorders,35473.69951,0.011138672,313.3882145
Belgium,Substance use disorders,56710.09342,0.017758425,500.9986318
Bangladesh,Chronic respiratory diseases,2448171.321,0.053370704,1559.533503
Bangladesh,Other non-communicable diseases,2168153.99,0.047111407,1381.15693
Sierra Leone,HIV/AIDS and sexually transmitted infections,174638.7551,0.036311266,2230.451537
Togo,Nutritional deficiencies,112389.7473,0.034363448,1495.333887
Lithuania,Other infectious diseases,2598.322745,0.002218869,91.24454232
Lithuania,Maternal and neonatal disorders,18588.88202,0.015873748,652.7803504
Lithuania,Substance use disorders,35795.71908,0.030527092,1257.027831
Lithuania,Diabetes and kidney diseases,33362.3708,0.028383576,1171.576649
Comoros,Sense organ diseases,5663.18614,0.023915596,788.3913193
Comoros,Substance use disorders,2306.53573,0.009767278,321.1006494
Comoros,Diabetes and kidney diseases,9816.933032,0.041603909,1366.64849
Sierra Leone,Musculoskeletal disorders,79956.35873,0.016614747,1021.186752
Kuwait,Digestive diseases,21627.80732,0.03004793,507.4329475
Kuwait,Sense organ diseases,25987.90599,0.035951544,609.7298511
Botswana,Nutritional deficiencies,17710.01182,0.022673041,776.1275374
Botswana,Neurological disorders,26270.04143,0.033697758,1151.264199
Lesotho,Transport injuries,47649.48912,0.036371255,2446.602042
Solomon Islands,Skin and subcutaneous diseases,4235.977141,0.018736326,664.3557829
Malta,Transport injuries,1602.577602,0.013109548,368.8560695
Malta,Unintentional injuries,5991.054353,0.048878607,1378.926523
Senegal,Musculoskeletal disorders,142156.2452,0.026598505,967.8371284
Senegal,Other non-communicable diseases,384009.0221,0.071843744,2614.434481
Andorra,Neoplasms,3480.143343,0.180139901,4352.028706
Bangladesh,Substance use disorders,606496.5045,0.013178318,386.3502567
Bangladesh,Diabetes and kidney diseases,1823665.326,0.039666506,1161.710845
Egypt,Digestive diseases,1665672.081,0.061533125,1726.371134
Dominica,Nutritional deficiencies,384.1998708,0.016382764,557.3516789
Dominica,Neurological disorders,1340.77699,0.057351175,1945.040493
Guyana,HIV/AIDS and sexually transmitted infections,10926.65757,0.042382786,1471.995595
Guyana,Respiratory infections and tuberculosis,10381.0128,0.040195664,1398.488515
Guyana,Enteric infections,3415.827968,0.013208227,460.1666786
Haiti,Nutritional deficiencies,163070.2264,0.031516629,1379.04861
Italy,HIV/AIDS and sexually transmitted infections,48809.51608,0.00295947,80.54710543
Italy,Respiratory infections and tuberculosis,216316.0917,0.013132573,356.9720916
Luxembourg,Nutritional deficiencies,590.4717637,0.003930856,99.98732522
Bulgaria,Nutritional deficiencies,9502.869716,0.003216883,134.7477659
Samoa,Unintentional injuries,2109.459524,0.042149681,1060.464849
Norway,Enteric infections,6318.778186,0.004774593,120.0563304
Norway,Other infectious diseases,3419.701725,0.002590463,64.97408644
Norway,Maternal and neonatal disorders,21721.95026,0.016486939,412.7154903
Eritrea,Cardiovascular diseases,156795.7297,0.058554007,2676.001465
Liberia,HIV/AIDS and sexually transmitted infections,170381.1237,0.078940642,3607.753039
Liberia,Respiratory infections and tuberculosis,189958.6575,0.087853737,4022.299589
Liberia,Enteric infections,193170.5517,0.089217247,4090.310181
Liberia,Other infectious diseases,153510.9075,0.070819249,3250.532869
Liberia,Maternal and neonatal disorders,267825.1599,0.12390655,5671.092041
Czechia,Cardiovascular diseases,776755.7456,0.228879043,7332.912606
Czechia,Musculoskeletal disorders,267007.745,0.078109465,2520.669426
Botswana,Transport injuries,18922.25004,0.024339705,829.2529375
Bangladesh,Mental disorders,2631505.423,0.057095708,1676.320949
eSwatini,Self-harm and interpersonal violence,26495.36252,0.045923271,2356.32557
Bangladesh,HIV/AIDS and sexually transmitted infections,330178.5958,0.007189871,210.3302893
Bangladesh,Respiratory infections and tuberculosis,2869643.032,0.062481496,1828.01931
Bangladesh,Enteric infections,2098090.149,0.045709938,1336.524879
Bhutan,Nutritional deficiencies,10149.55234,0.043495977,1060.104835
eSwatini,Nutritional deficiencies,11577.84985,0.020053145,1029.658818
Guam,Neoplasms,6147.965041,0.117466826,3663.062544
Ukraine,Digestive diseases,1226149.313,0.057876228,2743.733386
Ukraine,Neurological disorders,1034511.346,0.048751463,2314.908379
S. Sudan,Unintentional injuries,199536.4228,0.028259882,2007.204819
American Samoa,Digestive diseases,445.3640118,0.02857577,800.5713261
American Samoa,Neurological disorders,596.4484944,0.03816854,1072.155696
American Samoa,Mental disorders,713.0590954,0.045552742,1281.770979
Bahrain,Self-harm and interpersonal violence,5988.333103,0.022100009,407.2663394
Chile,HIV/AIDS and sexually transmitted infections,32924.75661,0.007486992,183.7499999
Chile,Respiratory infections and tuberculosis,91252.91953,0.020746722,509.2740442
Chile,Enteric infections,29650.43747,0.006702613,165.4763297
Chile,Other infectious diseases,18119.849,0.004119007,101.1251895
Chile,Maternal and neonatal disorders,127340.7857,0.028992416,710.6770639
Chile,Substance use disorders,107825.6353,0.024424054,601.7648271
Chile,Diabetes and kidney diseases,252535.2094,0.057255317,1409.375482
Marshall Islands,Transport injuries,804.7209584,0.037803406,1429.074231
Burundi,Digestive diseases,144589.4104,0.02615453,1325.849882
Afghanistan,Chronic respiratory diseases,359121.7164,0.022053648,1093.058188
Afghanistan,Other non-communicable diseases,1582891.607,0.096965275,4817.84463
Kuwait,Neglected tropical diseases and malaria,87.35855908,0.000120931,2.049611894
Belgium,Diabetes and kidney diseases,142020.556,0.04434227,1254.663852
Cyprus,Neoplasms,44343.62247,0.153251529,3511.998528
Lithuania,HIV/AIDS and sexually transmitted infections,3708.291207,0.003168843,130.2229812
Lithuania,Respiratory infections and tuberculosis,24967.05892,0.021335719,876.7609293
Lithuania,Enteric infections,2625.126295,0.002230659,92.18579477
Greenland,Cardiovascular diseases,2523.073786,0.136039181,4493.026618
Greenland,Musculoskeletal disorders,1399.994545,0.075007978,2493.075229
Afghanistan,HIV/AIDS and sexually transmitted infections,78102.94207,0.004792284,237.7217987
Afghanistan,Respiratory infections and tuberculosis,1889310.609,0.115757772,5750.491649
Bangladesh,Nutritional deficiencies,1241222.361,0.026908615,790.6831681
United Kingdom,Substance use disorders,555088.4073,0.030108369,833.0218552
United Kingdom,Diabetes and kidney diseases,608535.6873,0.032901938,913.2302541
South Korea,Substance use disorders,240066.861,0.020176605,455.7878907
South Korea,Diabetes and kidney diseases,762422.211,0.064118755,1447.525118
Guatemala,Skin and subcutaneous diseases,92399.21451,0.018887011,545.9588671
Guatemala,Sense organ diseases,114024.1333,0.023302673,673.733938
Finland,Mental disorders,108764.9435,0.067492309,1971.101484
Finland,Transport injuries,24464.81451,0.015236225,443.3655793
Tunisia,Neurological disorders,186785.9976,0.068150539,1632.433197
Tunisia,Mental disorders,216774.6736,0.078984972,1894.521955
Spain,Self-harm and interpersonal violence,158092.4242,0.013563136,340.7956615
Chad,Sense organ diseases,83496.93385,0.007680013,548.5249277
Croatia,Chronic respiratory diseases,56710.04835,0.039411228,1326.397002
Croatia,Digestive diseases,58448.40141,0.040601297,1367.055516
Lesotho,Skin and subcutaneous diseases,12627.52295,0.009623027,648.3705075
Lesotho,HIV/AIDS and sexually transmitted infections,381345.7135,0.290767767,19580.50797
Lesotho,Respiratory infections and tuberculosis,154469.2389,0.117868428,7931.349577
New Zealand,Chronic respiratory diseases,58669.61372,0.050572225,1318.899885
Bangladesh,Digestive diseases,1708688.876,0.037222461,1088.468575
American Samoa,Substance use disorders,168.7713885,0.010799784,303.3777556
American Samoa,Diabetes and kidney diseases,2362.609658,0.151337785,4246.947433
Djibouti,Chronic respiratory diseases,7639.001899,0.020465937,686.28144
Kazakhstan,Chronic respiratory diseases,190033.5346,0.033911932,1061.382861
Estonia,Skin and subcutaneous diseases,7552.83073,0.016736093,574.5592867
Estonia,HIV/AIDS and sexually transmitted infections,2449.130569,0.005461803,186.3103733
Estonia,Respiratory infections and tuberculosis,6803.971783,0.015153489,517.5920544
Estonia,Enteric infections,1116.207963,0.002472445,84.91222347
Estonia,Other infectious diseases,895.4453212,0.001992529,68.11835766
Estonia,Maternal and neonatal disorders,7781.860479,0.017338713,591.9820483
Comoros,Cardiovascular diseases,23399.6056,0.099334678,3257.538332
Comoros,Chronic respiratory diseases,6217.268675,0.026367196,865.5270253
Djibouti,Self-harm and interpersonal violence,8336.291046,0.022243937,748.9253045
Afghanistan,Nutritional deficiencies,319720.8872,0.019583973,973.1339482
Senegal,Cardiovascular diseases,364237.7976,0.068420993,2479.826782
Belarus,Neglected tropical diseases and malaria,2681.044341,0.000722223,28.24816297
United Kingdom,Unintentional injuries,790529.508,0.042748365,1186.348605
United Kingdom,Self-harm and interpersonal violence,289021.5831,0.015737987,433.7350451
Guinea-Bissau,Skin and subcutaneous diseases,11160.49558,0.01090725,601.468721
Guinea-Bissau,Sense organ diseases,10860.63247,0.010613931,585.3083023
Guinea-Bissau,Maternal and neonatal disorders,158861.6913,0.154961148,8561.478083
Lesotho,Nutritional deficiencies,24696.20654,0.018827101,1268.04695
Lesotho,Neurological disorders,24927.20216,0.019017593,1279.907609
Kyrgyzstan,Substance use disorders,44834.43074,0.026426471,703.9946189
Kyrgyzstan,Diabetes and kidney diseases,54492.06255,0.032084356,855.6396988
Mongolia,Neoplasms,133960.2068,0.123339657,4120.045358
Guinea-Bissau,Substance use disorders,5890.237236,0.005765374,317.4405144
Guinea-Bissau,Diabetes and kidney diseases,23976.97817,0.023464809,1292.182976
Bhutan,Neurological disorders,12415.35874,0.053383294,1296.764763
Bhutan,Mental disorders,14597.12167,0.062712902,1524.646481
Bhutan,Transport injuries,5071.248436,0.021863237,529.6839511
Burundi,Neoplasms,166612.5799,0.030127045,1527.797015
