"country","DALYs.HIV/AIDS_and_sexually_transmitted_infections","pct_of_total_DALYs.HIV/AIDS_and_sexually_transmitted_infections","DALYs_per_100K.HIV/AIDS_and_sexually_transmitted_infections","DALYs.Neglected_tropical_diseases_and_malaria","pct_of_total_DALYs.Neglected_tropical_diseases_and_malaria","DALYs_per_100K.Neglected_tropical_diseases_and_malaria","DALYs.Mental_disorders","pct_of_total_DALYs.Mental_disorders","DALYs_per_100K.Mental_disorders","DALYs.Unintentional_injuries","pct_of_total_DALYs.Unintentional_injuries","DALYs_per_100K.Unintentional_injuries","DALYs.Self-harm_and_interpersonal_violence","pct_of_total_DALYs.Self-harm_and_interpersonal_violence","DALYs_per_100K.Self-harm_and_interpersonal_violence","DALYs.Substance_use_disorders","pct_of_total_DALYs.Substance_use_disorders","DALYs_per_100K.Substance_use_disorders","DALYs.Diabetes_and_kidney_diseases","pct_of_total_DALYs.Diabetes_and_kidney_diseases","DALYs_per_100K.Diabetes_and_kidney_diseases","DALYs.Neoplasms","pct_of_total_DALYs.Neoplasms","DALYs_per_100K.Neoplasms","DALYs.Cardiovascular_diseases","pct_of_total_DALYs.Cardiovascular_diseases","DALYs_per_100K.Cardiovascular_diseases","DALYs.Chronic_respiratory_diseases","pct_of_total_DALYs.Chronic_respiratory_diseases","DALYs_per_100K.Chronic_respiratory_diseases","DALYs.Nutritional_deficiencies","pct_of_total_DALYs.Nutritional_deficiencies","DALYs_per_100K.Nutritional_deficiencies","DALYs.Transport_injuries","pct_of_total_DALYs.Transport_injuries","DALYs_per_100K.Transport_injuries","DALYs.Digestive_diseases","pct_of_total_DALYs.Digestive_diseases","DALYs_per_100K.Digestive_diseases","DALYs.Neurological_disorders","pct_of_total_DALYs.Neurological_disorders","DALYs_per_100K.Neurological_disorders","DALYs.Sense_organ_diseases","pct_of_total_DALYs.Sense_organ_diseases","DALYs_per_100K.Sense_organ_diseases","DALYs.Skin_and_subcutaneous_diseases","pct_of_total_DALYs.Skin_and_subcutaneous_diseases","DALYs_per_100K.Skin_and_subcutaneous_diseases","DALYs.Respiratory_infections_and_tuberculosis","pct_of_total_DALYs.Respiratory_infections_and_tuberculosis","DALYs_per_100K.Respiratory_infections_and_tuberculosis","DALYs.Enteric_infections","pct_of_total_DALYs.Enteric_infections","DALYs_per_100K.Enteric_infections","DALYs.Other_infectious_diseases","pct_of_total_DALYs.Other_infectious_diseases","DALYs_per_100K.Other_infectious_diseases","DALYs.Maternal_and_neonatal_disorders","pct_of_total_DALYs.Maternal_and_neonatal_disorders","DALYs_per_100K.Maternal_and_neonatal_disorders","DALYs.Musculoskeletal_disorders","pct_of_total_DALYs.Musculoskeletal_disorders","DALYs_per_100K.Musculoskeletal_disorders","DALYs.Other_non-communicable_diseases","pct_of_total_DALYs.Other_non-communicable_diseases","DALYs_per_100K.Other_non-communicable_diseases"
"Denmark",2243.36272272079,0.00139149541800955,39.1356222401713,18.9721307731761,1.18086457008459e-05,0.330970170588217,106085.341049201,0.0655883255381912,1850.6663191256,69249.9136617337,0.0428378182414768,1208.0696687084,28167.4088986855,0.017539755441782,491.382451432751,51986.3326516208,0.0323069040369622,906.905270244578,91919.6080299565,0.0569033369916724,1603.54409917362,333281.989771295,0.207612818990223,5814.12801373599,210868.524625902,0.131239249072208,3678.61640853727,95230.3213009452,0.0592385757476435,1661.29972763561,6302.2927524215,0.00388995535147789,109.943945269182,22244.7892560461,0.0137967772586449,388.061930565113,59202.1791379651,0.0368053002427335,1032.78622537168,122171.0373557,0.0758006585864939,2131.28243516668,37833.5512832708,0.0233439690832549,660.008992763544,46977.0543432169,0.0290113425470241,819.518053907214,31207.0900940724,0.019401765685302,544.409906060748,6363.54615205895,0.00394839963014371,111.012515182044,3887.89914990381,0.00241521372604707,67.8246771676681,21012.7440964834,0.0130780432453602,366.568815136593,198070.97539702,0.12231475135687,3455.36225210995,67099.8980769671,0.0415237351627774,1170.56249392846
"Spain",53137.1730217591,0.00454055525288106,114.546399844917,17729.3549696695,0.00150877255306136,38.2187020471832,947326.129426795,0.080631650512445,2042.1259061039,544799.142033625,0.0464154886367509,1174.40911530987,158092.424159469,0.0135631360097028,340.795661500611,161574.020767383,0.013787196985803,348.300847314419,537274.590101097,0.0458217432708177,1158.18863752938,2177937.09341561,0.186953668807004,4694.92144486693,1681337.47306929,0.144173114150697,3624.41476488736,586626.939953229,0.0502571198633129,1264.57619407353,60014.2022847306,0.00509992058765867,129.371030116064,194408.235741952,0.0166081857714106,419.080696959993,452197.56752004,0.0387166795185255,974.790347932866,1241171.66837676,0.106047503283165,2675.5609701677,444397.586713989,0.0377684368148967,957.976135407357,288437.840752742,0.0245430329869851,621.777831947116,196740.217099298,0.0168441450248625,424.107687554318,20384.2912655483,0.00174117792229917,43.9418780690989,30116.9823373189,0.00257660724503822,64.9223830466138,157797.818107582,0.0135279481302688,340.160587018904,1273881.28803157,0.108309758643704,2746.07223297464,475970.615866727,0.0405641580287083,1026.03728010099
"Liberia",170381.123743659,0.0789406420189186,3607.75303898493,286429.957044012,0.132327275672062,6065.04127497465,61496.7872090837,0.0284666081849284,1302.17019389531,57155.143178263,0.0264153310800764,1210.23759536432,32878.9150634417,0.0152435707478329,696.198047837289,13992.2800598494,0.00648577138844036,296.281006951209,49390.8569873815,0.0228794487996974,1045.83190014866,64796.2953678891,0.0300527129656712,1372.03597670934,117454.596876462,0.0544967173040394,2487.05472480237,30881.6167164945,0.0143180852943502,653.906043754729,88986.2060706206,0.0410520837828306,1884.24778710833,31774.8907850729,0.0147041368741005,672.820769545648,56312.7773124908,0.0260772619259056,1192.40083067231,61170.3830599271,0.0283267084260827,1295.25871488177,27896.340211436,0.0128928250632728,590.693992168903,26674.474242716,0.0123274649189047,564.821462600931,189958.657519807,0.0878537372305048,4022.29958865431,193170.551743398,0.0892172473073437,4090.31018097494,153510.907491918,0.0708192492542599,3250.53286920765,267825.159947857,0.123906550003386,5671.0920405258,47665.4989587572,0.0220456871198229,1009.2981249608,132299.09020525,0.0611508846375693,2801.38101132049
"Dominica",275.616809330476,0.0118213692930494,399.832230769738,60.0484818104596,0.00256265519122963,87.1112269782644,1118.08820479622,0.0477285422178155,1621.9899729881,920.314835901859,0.0394012117209528,1335.08378804252,615.142045697,0.0263838530936808,892.375239989021,463.816441398711,0.0198437807105604,672.849971968755,2340.44040427172,0.100192617610198,3395.23380339821,3385.59583237257,0.145227681415676,4911.42154003802,3964.70847975995,0.170016151629813,5751.52959525547,717.729890820031,0.0307338734384723,1041.19753811025,384.199870803044,0.0163827644942852,557.35167886816,623.160869813216,0.0267180440450032,904.008000495629,751.703107243218,0.0321917916095214,1090.48185767662,1340.77698978282,0.0573511747668972,1945.04049332786,632.447804302627,0.0269543619059526,917.480385372784,558.628449523392,0.0238512179062857,810.3920065215,861.547724316371,0.0369104285181761,1249.83142125764,162.973535853905,0.00696116047966109,236.422707871807,168.011437633556,0.00719306085506155,243.731099228088,1495.58050547683,0.0640063403355809,2169.61110337625,1182.07640237471,0.0504325942522224,1714.81647309486,1336.34338291251,0.0571353245099048,1938.60874147056
"South Sudan",369744.022969726,0.0520667486509598,3719.38102364334,541017.786783748,0.0765798353796796,5442.28213198662,125837.621720549,0.0178795639731515,1265.84348417213,199536.422826218,0.0282598824605144,2007.20481868689,390609.751247919,0.0555791769905525,3929.27648910368,25513.1692953451,0.0036240673983746,256.645657089841,115223.094396925,0.0163270696054054,1159.0683396131,183156.070042266,0.0259208532250729,1842.42927257832,240648.53144744,0.0340770432739912,2420.76551784187,87043.7679894506,0.012342513098827,875.60290031486,359438.437001317,0.0509250905115735,3615.71362536991,112882.788222859,0.0159886319636433,1135.52640294182,115770.957913693,0.0163909812706024,1164.57948527395,107110.908795272,0.0152016312056868,1077.46510247427,53231.4898970128,0.00755704554941863,535.473682016551,63567.2117460406,0.00901819086679965,639.444227374299,1168336.42517313,0.165263444200341,11752.6939154228,882317.928846322,0.124863045710324,8875.53647253956,526006.703636238,0.0744288465323074,5291.28053538272,1044740.14773425,0.147694762883953,10509.3968765501,78417.2335356121,0.0111375850286473,788.825652937857,274771.579178637,0.0388739902201741,2764.02087375247
"Tanzania",2090652.5642347,0.0922928933785764,3873.50583193681,1384673.34362313,0.0610164570835012,2565.48618532176,708180.622927088,0.0312343702093311,1312.09834665994,780100.313387793,0.0343776520254248,1445.34924888845,340115.781184723,0.0150272305817893,630.157532863441,163460.126324122,0.00721629668970366,302.854603121197,504625.110537082,0.0222881750724936,934.956071633388,956193.237596743,0.0422490440654994,1771.60956614775,1099234.80543414,0.0486145649358001,2036.63320360248,390402.23666069,0.01723659812436,723.32694890407,1039118.4369327,0.045719964037524,1925.25118443354,353952.812033187,0.0156234541775992,655.794418018405,575010.912201523,0.0253830844616302,1065.36502522849,555336.262479662,0.024506346180782,1028.91235406606,299776.664444857,0.0132020514385967,555.418283205167,347162.159250093,0.0152873198587986,643.212875964045,2905783.86222179,0.128044289846184,5383.75956350458,984754.526638695,0.0434100625337705,1824.52716784028,925441.404400774,0.0407112699680938,1714.63338212507,3521985.89841536,0.154928072503837,6525.44241491652,449787.564187362,0.019826498612561,833.354514670477,2313436.03544121,0.101804304214143,4286.27316101878
"Gabon",42948.4423755335,0.0687166056737891,2522.34349837441,53190.5337092435,0.0850417584122988,3123.8571053046,26105.5959644517,0.0416671912980299,1533.17039245259,21361.7783438229,0.0341397395344434,1254.56802945552,11854.1828107393,0.0189649713717512,696.191044130705,7485.41451294786,0.0119623113083422,439.61516611665,31120.3065692675,0.049731315433983,1827.68218358316,35662.0441855265,0.0571002708392653,2094.41647507447,51762.9894442976,0.082882142662986,3040.01804628021,14170.3245532399,0.0226665738517504,832.21704978715,21253.5196419522,0.0338712824120817,1248.2100425833,27309.2205304965,0.0436653289026321,1603.85874413019,22042.6497112702,0.0352537807818418,1294.55531122685,24983.7357688626,0.0399106438217658,1467.2840269894,12284.6981094465,0.0195760486570559,721.475021955789,10982.1243013567,0.0175133477005468,644.975423966645,51062.5672049954,0.0816735899304206,2998.88255023653,19714.7833863334,0.0315069490495012,1157.84072590038,15543.6269024945,0.0248504945488018,912.870504495863,67777.2730879983,0.108326940016353,3980.53001820735,20925.51799797,0.0333805512116112,1228.94664748924,36066.3183692766,0.0575981625807487,2118.15932353511
"Albania",634.00365187874,0.00082217119959919,22.9199791814947,154.358423509452,0.000200260643701984,5.58023891950965,38310.043073078,0.0496815772547881,1384.95320504093,54168.0962190599,0.0701957572455166,1958.24051480308,12887.5689562927,0.016771735729119,465.900805623123,9627.75735441238,0.0124903642261059,348.054774564326,25931.0100108559,0.0336429812326905,937.436571292215,101932.394839668,0.132709829966192,3684.97619961962,209562.971833297,0.272792573939313,7575.9483993477,25151.2508386014,0.0327438527588155,909.247358277915,7428.31467962063,0.00961133011693575,268.542329852478,19389.7780593078,0.0251862333967106,700.963327476444,23049.5322899388,0.0299190955928697,833.267755892405,52136.2842519247,0.0677306251851817,1884.78811772389,27994.7259470297,0.0362252364844787,1012.04233445061,12339.5810473205,0.0159755866100314,446.090396916273,14265.0881628017,0.0185780483830393,515.699748329107,2227.8415759098,0.0028865644182589,80.5390984550467,3571.47401805163,0.0046504981284785,129.112994693994,27186.7317219598,0.0354852733912992,982.832391002346,64614.2120446487,0.0836800366325487,2335.87991252656,36977.2508469451,0.0480203674643253,1336.77119538578
"Belarus",18147.7045069154,0.00490867856003225,191.208816083039,2681.0443413421,0.000722222915581648,28.2481629662201,161707.707896959,0.0435291029043738,1703.79341181674,280768.218874434,0.0757400021678884,2958.24514358091,123566.140725816,0.0334401580487368,1301.92418920697,173302.240278905,0.0467944566546745,1825.95634481708,81416.5644387721,0.0219130806048839,857.825566310814,446406.855397015,0.120839421775147,4703.45581609449,1248286.52883903,0.337883213722183,13152.2633741784,87948.1239144365,0.0237699304109121,926.643733040487,15100.7977075024,0.00406174649623222,159.105833493195,66099.2480658057,0.0178553711136645,696.438437259413,168401.994885758,0.0454997520995129,1774.32611688478,198614.178552974,0.0535762089811719,2092.64934438115,102291.616973139,0.0274961190832803,1077.77041273734,46980.7706912802,0.0126325815208651,495.001312101222,52237.0405922607,0.0141206679974797,550.382704519003,4459.67718078921,0.0011996814050368,46.9882895396663,11971.9266848912,0.0032370611348469,126.139255065492,69566.6006470979,0.0188036768063776,732.971343212269,220020.632218755,0.059176986918409,2318.19316786641,121788.225594607,0.0327998786787086,1283.19162458949
"Guatemala",53425.4028429966,0.0109744255883011,315.67446289944,29920.5438338595,0.00612186544510311,176.791397009576,234258.598398914,0.0479228424958692,1384.1628381628,257177.385286675,0.0527645085640671,1519.58298206629,415518.00153726,0.085369388964343,2455.16954445422,166832.044210636,0.0342200430425992,985.759828622646,377969.187772207,0.0775491154638161,2233.30501958339,305020.017686082,0.0626764281830508,1802.2705516998,348299.59911953,0.0715325590391213,2057.99644044352,96233.1610151153,0.0197429881737578,568.612491436629,118187.207301648,0.024181727758987,698.332276429868,153820.038058694,0.0315977602102131,908.875840207444,279521.281334055,0.0573860208545467,1651.60627077345,203953.61207653,0.0417621025161235,1205.09988736751,114024.133326653,0.0233026726223243,673.733937977855,92399.2145085476,0.0188870113372361,545.95886713355,461653.21987009,0.0946024601197652,2727.76852345984,217313.409648002,0.0444934872302535,1284.03886954447,48197.232302465,0.00987396541130211,284.782792654499,431824.647795119,0.088406997125069,2551.5205596121,206752.089981768,0.0422812440048742,1221.63524251061,265701.60013516,0.0543503858492765,1569.94997605682
"Estonia",2449.13056947127,0.00546180257603105,186.310373322059,320.406056771475,0.000711012469271027,24.3739442869433,22245.8723173603,0.049341273587967,1692.28902206591,31394.5015543224,0.0697025096921099,2388.24396614694,11604.4270233142,0.0258651825021122,882.772506232285,22421.2894325099,0.0498734606401874,1705.63336091741,19150.0611271365,0.0424963545221392,1456.78433081961,70194.215209771,0.156506455815018,5339.81756783377,114606.109777291,0.255515385558212,8718.32125398097,11258.6035929153,0.0250877644473121,856.46501032975,1508.25677986043,0.00333960668284916,114.736179125798,7204.88855252066,0.0160203658228512,548.09061333702,20625.4686344082,0.0458991894078676,1569.02159857022,31145.0308940793,0.0692484720009999,2369.26622260719,12671.8605952721,0.0280660124033768,963.974362012033,7552.83073018313,0.0167360927406815,574.559286678834,6803.97178335041,0.0151534886892089,517.592054433602,1116.2079626442,0.00247244542684755,84.9122234712835,895.445321248627,0.001992529037141,68.1183576616494,7781.86047911037,0.0173387126147714,591.982048272841,31674.0296097995,0.0701986633549517,2409.50823723934,14866.555733337,0.0329732200080932,1130.92931149407
"Finland",1084.0565909658,0.000673826822671974,19.6459032341029,23.7322252945096,1.48405939435144e-05,0.430089172051881,108764.943479208,0.0674923094593061,1971.10148368869,94714.3087592748,0.058864923374611,1716.46771974505,40964.2620483467,0.0256109413101975,742.378151625154,53587.2597893632,0.0334080757990071,971.139448969763,67711.0993508699,0.0420136265677299,1227.09987357467,249308.439873644,0.155886635232478,4518.11236241753,304521.759608728,0.190305996503398,5518.72021424809,58543.9575313329,0.0365030219037352,1060.96760463152,4533.6581751887,0.0028091302957978,82.1615869028621,24464.814508426,0.0152362248757676,443.365579323321,65576.1399100892,0.0409357667687189,1188.40889846151,161068.103984506,0.100420108202202,2918.96973954182,43432.3755747957,0.0269073607542263,787.106738596982,44622.0797798512,0.0276639947847879,808.667249260823,15324.2143508675,0.00954303619807972,277.71431379572,3452.80375756831,0.0021415731673637,62.5737153141612,2943.45349850981,0.00183470062021622,53.3429740547833,33641.4075678634,0.0209963417627607,609.669129125856,169904.733825266,0.105322745923491,3079.11227842209,57050.3977286362,0.0354148190795092,1033.90044632756
"Yemen",37430.0325654913,0.00317227991346176,122.926325175039,102839.652613852,0.00865136768957094,337.74217417469,501577.119893861,0.0422845658502253,1647.26098040527,419048.460263543,0.0352651215305494,1376.22341632552,1253827.24172185,0.106254298240267,4117.77293967202,178855.637731656,0.0151017978623666,587.391054087958,223798.652328522,0.018833014139109,734.99123629497,383418.842852533,0.0322565268393281,1259.20994784764,1406617.0754193,0.118331316421479,4619.55964658098,243189.881711456,0.0204992534049354,798.67519287448,866422.606520322,0.0728659652046111,2845.47300037125,601578.937104849,0.0506403145390273,1975.68324076703,250774.176907541,0.0211036412694072,823.583253957946,352118.020580573,0.0296847344745436,1156.41294786863,184180.096683595,0.0155076047662086,604.877444765338,157251.639697164,0.0132385057937513,516.440004744835,499222.31586748,0.0418969152666014,1639.52742032984,816035.515397157,0.0685928664345343,2679.99358388416,267481.881783182,0.0224768343114611,878.454078846437,1828819.33195858,0.154249602520748,6006.1406437034,405077.358398169,0.0341317715320618,1330.34004157954,891636.355211865,0.0749617019957512,2928.27905898515
"Sweden",2561.53736627929,0.000978696500395359,25.500629800922,52.993674849496,2.0270527955701e-05,0.527562901059817,212776.996951379,0.0810255037675503,2118.23864091836,140217.288853924,0.0534625055969629,1395.89186627661,61572.6040422017,0.0236439076867829,612.967900538423,56263.5087644303,0.0215234995962309,560.114768259926,121487.467810118,0.0463261705146403,1209.43265667726,438817.329026446,0.168491432432983,4368.51650303534,452309.910648228,0.173496306848417,4502.83792013634,136465.454220005,0.0522350815040571,1358.54158307039,9949.80727958802,0.00378560354087025,99.0523719729444,35214.3651958578,0.0134550205259449,350.566227280298,73953.3766798623,0.0283068601879991,736.221031192908,242959.284253085,0.0928779775114085,2418.70950078476,58500.6377402352,0.0222424767974739,582.385846004063,86814.4227004224,0.0330269051663357,864.255381868535,42789.4279721478,0.0163865834015774,425.977530710744,10089.8087222713,0.00385776139125112,100.446115046326,6013.49291225855,0.00230227296697638,59.8655551875536,36341.9146413918,0.0139367760100361,361.791213248222,279310.378379503,0.106249374595434,2780.59209768895,111159.104761022,0.0423690129287171,1106.61168438472
"France",36093.9058793702,0.00216537311847595,54.92691856115,299.104359141401,1.7965015873798e-05,0.455170488634613,1408350.44453377,0.0841199816023806,2143.19698264298,1000684.88568003,0.0598821921039407,1522.82042860139,424392.774148234,0.0255555692442251,645.831665364428,365453.451729265,0.0219198654725675,556.139090297166,585054.08813382,0.0350245683345886,890.322548083148,3399596.28464919,0.204731438269443,5173.43146213614,2148332.80957976,0.129175677135008,3269.28600269551,535571.516348211,0.0321539598484718,815.021049826129,56718.0276280529,0.00339563514903033,86.3122571130691,316599.56064261,0.0189911126750096,481.794304612842,606644.566181917,0.0364410236513501,923.178466569984,1569556.63065908,0.094123843803992,2388.51703989728,528426.265792961,0.0315113820030832,804.147563408259,562303.535964057,0.0335672413459285,855.701254105541,292462.043917868,0.0175684008233858,445.062358232772,28433.2176835435,0.00170420573237885,43.2690503863722,42414.3384101634,0.0025478578601814,64.5452149032077,248527.600863423,0.01495670570212,378.203881243717,1833070.8410016,0.109385689325992,2789.52721650613,686439.535139662,0.0410603117825734,1044.6087095639
"Bosnia and Herzegovina",717.279679246794,0.000613181591456361,21.1011812356466,954.014336978776,0.000817390385162586,28.0655231263954,49059.1748467995,0.0419743390471269,1443.23974269095,71282.0345707567,0.0609571341002717,2096.99950220622,25461.4366223148,0.0218870533799407,749.033332788082,18090.006030898,0.0154972351659654,532.178042758381,89227.899487829,0.0765506714409928,2624.93715191521,202039.007492747,0.173959462132138,5943.65327378492,313150.301547192,0.269473399244681,9212.36368202075,45052.5645278626,0.0387245941940554,1325.37189709789,7864.44290395683,0.00671067323890311,231.358896446151,20341.4616078597,0.0174495660485911,598.412140207459,39329.631371007,0.0337696632466433,1157.0126737206,67738.4573477928,0.0581101320871674,1992.7533240867,41689.4193064194,0.0355898461245768,1226.43372989093,15758.8172550353,0.0134596802110621,463.598326537174,12374.6744740104,0.0106313200877639,364.042445873306,2441.85138295257,0.00208761574581226,71.835227001416,3185.41336071478,0.00273651408967783,93.7095899684139,22667.0048123638,0.0194992029114823,666.825773061379,76608.5992611365,0.0654830556590218,2253.69822119562,39773.6664659231,0.0340182698675077,1170.07545144024
"Switzerland",4214.38837764371,0.0020353009652302,49.0439380164984,83.1465002379174,4.03194904461716e-05,0.967597534576803,168372.832433175,0.081124342368068,1959.39861672925,114355.558750094,0.0551580532276489,1330.78549782766,44731.5603044365,0.0217423743037341,520.552847618334,39953.4885895646,0.0193309448711784,464.94917941688,98165.7245314728,0.0473482050259449,1142.38016951774,338127.669219019,0.164401119294484,3934.87997898105,266108.517577891,0.129240557958241,3096.77430561092,87115.4296347237,0.0422155573557475,1013.78500233877,12738.7169632793,0.00612422663391476,148.243775649859,30943.5057620044,0.0149598475579613,360.097656555658,61622.6181146234,0.0298566827807612,717.118497967594,187516.196858081,0.0907377452386758,2182.17494727884,67694.0287960281,0.0325508117369048,787.773089440721,65571.0263537991,0.0315597500805856,763.067155659706,26904.0656442403,0.0130279389518202,313.089637122067,6558.99693890714,0.00316649404334142,76.3287600707595,6576.86901807902,0.00318936259667912,76.5367421228602,36401.8538236458,0.0176771391656721,423.617878238997,312645.403819648,0.150471378770358,3638.33620257061,91315.4688684838,0.0440418475826024,1062.66195562103
"Mali",619512.646488185,0.044292739805333,3058.7587506752,2175150.71784462,0.155204606173573,10739.5084345087,224699.380882676,0.0161000152306757,1109.4223845829,501678.076882756,0.0358681555880894,2476.96671954267,184184.764332517,0.0132111038375543,909.387020324338,43657.5429965446,0.00312979107298618,215.553132661039,211236.339404533,0.0151345636393205,1042.95046320177,354425.500728466,0.0254069363347234,1749.92731457712,507034.201456866,0.0363655471767649,2503.41185024925,209299.180369811,0.0150162410804627,1033.38600607165,960347.683789636,0.0686019525665843,4741.58501546946,219691.790826878,0.0157218532500823,1084.69809527292,232279.949655318,0.0166465848988614,1146.85040352626,248026.653326213,0.0177679237360785,1224.59759387124,127530.474769124,0.00913115782316821,629.66423347301,127631.93812733,0.00913771550124603,630.165194892515,1017232.66911811,0.0726310053826817,5022.44683103016,1463975.91447324,0.104591534733975,7228.18035201827,927652.219950886,0.0662510361537978,4580.15564563969,2538949.82180345,0.181173440522604,12535.7166298213,167558.511716517,0.0120003798883646,827.297177657832,932666.279629702,0.066615715603073,4604.91187782627
"Dominican Republic",151569.032537635,0.0488432413393467,1450.17855500806,16185.875691362,0.00519831138036308,154.862833315315,170576.531269202,0.0547676406073967,1632.03804558716,119210.451074703,0.0383500920687924,1140.57889522021,170194.508108721,0.0548507125195977,1628.38293355292,45838.4155859236,0.0147347224269123,438.571693474048,176807.998201414,0.0568910942787336,1691.65932547553,250153.016251749,0.0806343135588497,2393.408030422,504834.058262396,0.162715052435315,4830.13919712151,73025.9645715041,0.0235042062555197,698.696072722362,58990.3742227147,0.0189055534497628,564.406687945571,163602.613080343,0.0527082226625066,1565.31315836884,96229.9731818639,0.0309665273047234,920.706829890789,145583.565799479,0.0468023535705296,1392.91094987749,78751.2190501111,0.0252550544935367,753.474025235704,62902.981725167,0.0201766930702462,601.841640186301,110643.356337192,0.0356090246818542,1058.61085162281,44066.0761164548,0.0141588769529067,421.614346397363,40645.6943445389,0.01306671537167,388.888899698076,326908.376774881,0.105094273116395,3127.78612830238,147661.257509095,0.0473850466470252,1412.78983879535,153744.077835892,0.0493822718080166,1470.98890125685
"Honduras",8606.89614833163,0.00376880463617672,90.6102127049984,28161.2673283253,0.0122863078392345,296.471385117909,121179.615661678,0.0528598341982921,1275.73408129748,87840.3769245671,0.0384159000173984,924.750932281794,244859.005805303,0.107124686706609,2577.78486185797,52256.1432029485,0.0228247519894931,550.133308124073,88500.2941625589,0.0386282167103623,931.698296380491,156986.965830587,0.0686982332685465,1652.70059271938,290068.395631103,0.12689700660996,3053.73256214165,87105.5236309118,0.0380976751961078,917.014669162367,43151.9406560856,0.0187961534968089,454.287637970316,66678.0495216425,0.0291797089633984,701.96179270521,159619.524196937,0.0698390790974719,1680.41519150415,136774.161310265,0.0597213077046695,1439.9076781324,61685.0245700516,0.0268705100968469,649.397076562713,50008.8020094465,0.0217829441141984,526.474132963304,57696.252361478,0.0252394457408404,607.404761095922,82356.034537982,0.0359944190344985,867.013808278985,31933.0681537465,0.0139883631925173,336.179506278237,194397.034246358,0.085188843792756,2046.53992783424,110871.530945626,0.0483432504610586,1167.21438585724,126914.914879298,0.0554545571327556,1336.11318580614
"Bulgaria",4140.38527878552,0.00140882110538221,58.7093880996934,323.7372115404,0.000110176658925317,4.590493955242,107196.091839318,0.0363503271825402,1520.0075680906,170381.685464795,0.0577868945788768,2415.95982583695,42532.7704631693,0.0144966075008976,603.10158594947,28483.9197874264,0.0096705554981953,403.893210124414,119790.560048452,0.0406998045387011,1698.59324845902,432404.619162093,0.147419102731513,6131.36432799169,1100498.59614854,0.375073285401,15604.7311624594,107493.397088966,0.036607197864125,1524.2232649667,9502.86971649095,0.00321688330074272,134.747765891473,53553.0159816282,0.0182077650785158,759.365273392318,116194.519237294,0.0395481479163882,1647.60249726339,161720.544768854,0.0549762294142822,2293.14751822166,87854.4528869314,0.0297461607276373,1245.74908457264,34065.7512999456,0.011540453174477,483.041861882667,44357.9573399614,0.0151104049662699,628.982173742374,6347.58896882283,0.00215194364001691,90.0068566510949,7069.28114842387,0.00240684965972072,100.240229491494,41464.6463560046,0.0141296076529397,587.955915070124,175456.03365746,0.0594428896044818,2487.9125204141,88137.4478704531,0.0298998918043716,1249.76186628234
"United Kingdom",28788.4117539706,0.00156036774076056,43.2028049115901,13951.6600672712,0.000754735191350223,20.9372734150923,1303030.88595986,0.0703935877545296,1955.46005250309,790529.507980204,0.0427483652493016,1186.34860450103,289021.583139631,0.0157379866722751,433.735045140105,555088.407264086,0.0301083691213088,833.021855205608,608535.687317982,0.0329019382260029,913.230254090452,3355847.4542777,0.182782398785011,5036.12440030558,2669278.4169023,0.145269794298523,4005.78940184994,1202971.64316523,0.0653740838352588,1805.30102382859,91582.2671569213,0.0049419003648818,137.437620913418,219871.08670284,0.011924575115387,329.960810123953,741730.504947911,0.0402949475719899,1113.11588065708,1595836.23974598,0.0865720304553993,2394.87340690415,550737.553951092,0.0297067085190282,826.492524289869,542068.415012686,0.0292666446463044,813.482736827183,478012.684436655,0.026000708900241,717.354223201769,55753.550237594,0.00301456414148449,83.669421384842,47977.6969738652,0.002605869380715,72.0001888323483,361326.881054667,0.0196576315352358,542.243694613163,2134696.3674729,0.115206182758288,3203.54146305732,797772.151000402,0.0431766097367238,1197.21764778553
"Uganda",2215047.51943813,0.133314808200241,5668.21714216147,1905385.64713296,0.114565108826492,4875.80491738031,558116.541736224,0.0335249958633372,1428.19768940921,448771.51731505,0.0269874950402973,1148.38818808015,238996.539670653,0.0143915513177391,611.582492560746,97711.8342692478,0.00587621338965483,250.040637564959,296700.948502148,0.0178509269713399,759.245744227664,748723.706801011,0.0450915324472898,1915.95372667612,604533.315610059,0.0364197101457487,1546.97633909807,260792.110786501,0.0156937042906585,667.356478779059,577748.1581673,0.0346764774179264,1478.43420298577,376338.934362634,0.0226652465637657,963.036133670922,375602.332445523,0.0226149832067353,961.151199114497,389321.797400923,0.0233944441844703,996.258755841409,165484.824885676,0.00993213014010278,423.468983375361,246489.983662631,0.0147960004317652,630.75791309526,1501884.97640045,0.0903703793263791,3843.26299733164,858451.824072617,0.0516147726420419,2196.7435471373,825944.407789672,0.0496673933938638,2113.5583817603,2603229.93986779,0.156436686272663,6661.56027834992,293551.973776009,0.0176273791129001,751.187645082477,1040070.25963282,0.062488060814588,2661.49778863368
